[Gene82_Down] -> [Gene72_UP] ( confidence : 0.8529411764705882 | support : 0.58 ),
[Gene72_UP] -> [Gene82_Down] ( confidence : 0.7837837837837838 | support : 0.58 ),
[Gene16_Down] -> [Gene59_UP] ( confidence : 0.7931034482758621 | support : 0.46 ),
[Gene59_UP] -> [Gene16_Down] ( confidence : 0.6052631578947368 | support : 0.46 ),
[Gene91_UP] -> [Gene94_UP] ( confidence : 0.676923076923077 | support : 0.44 ),
[Gene94_UP] -> [Gene91_UP] ( confidence : 0.7096774193548387 | support : 0.44 ),
[Gene96_Down] -> [Gene66_UP] ( confidence : 0.6197183098591549 | support : 0.44 ),
[Gene66_UP] -> [Gene96_Down] ( confidence : 0.7457627118644068 | support : 0.44 ),
[Gene58_Down] -> [Gene21_UP] ( confidence : 0.71875 | support : 0.46 ),
[Gene21_UP] -> [Gene58_Down] ( confidence : 0.7419354838709677 | support : 0.46 ),
[Gene34_Down] -> [Gene72_UP] ( confidence : 0.75 | support : 0.42 ),
[Gene72_UP] -> [Gene34_Down] ( confidence : 0.5675675675675675 | support : 0.42 ),
[Gene88_Down] -> [Gene87_UP] ( confidence : 0.7605633802816901 | support : 0.54 ),
[Gene87_UP] -> [Gene88_Down] ( confidence : 0.8059701492537313 | support : 0.54 ),
[Gene70_Down] -> [Gene96_Down] ( confidence : 0.6666666666666666 | support : 0.44 ),
[Gene96_Down] -> [Gene70_Down] ( confidence : 0.6197183098591549 | support : 0.44 ),
[Gene28_Down] -> [Gene32_Down] ( confidence : 0.704225352112676 | support : 0.5 ),
[Gene32_Down] -> [Gene28_Down] ( confidence : 0.7352941176470589 | support : 0.5 ),
[Gene58_Down] -> [Gene67_UP] ( confidence : 0.625 | support : 0.4 ),
[Gene67_UP] -> [Gene58_Down] ( confidence : 0.6451612903225806 | support : 0.4 ),
[Gene2_Down] -> [Gene68_Down] ( confidence : 0.6818181818181818 | support : 0.45 ),
[Gene68_Down] -> [Gene2_Down] ( confidence : 0.7377049180327869 | support : 0.45 ),
[Gene32_Down] -> [Gene41_Down] ( confidence : 0.6323529411764706 | support : 0.43 ),
[Gene41_Down] -> [Gene32_Down] ( confidence : 0.671875 | support : 0.43 ),
[Gene1_UP] -> [Gene24_Down] ( confidence : 0.6666666666666666 | support : 0.46 ),
[Gene24_Down] -> [Gene1_UP] ( confidence : 0.7301587301587301 | support : 0.46 ),
[Gene13_Down] -> [Gene12_UP] ( confidence : 0.5882352941176471 | support : 0.4 ),
[Gene12_UP] -> [Gene13_Down] ( confidence : 0.7407407407407407 | support : 0.4 ),
[Gene70_Down] -> [Gene1_UP] ( confidence : 0.7575757575757576 | support : 0.5 ),
[Gene1_UP] -> [Gene70_Down] ( confidence : 0.7246376811594203 | support : 0.5 ),
[Gene36_UP] -> [Gene47_UP] ( confidence : 0.6557377049180327 | support : 0.4 ),
[Gene47_UP] -> [Gene36_UP] ( confidence : 0.6060606060606061 | support : 0.4 ),
[Gene34_Down] -> [Gene59_UP] ( confidence : 0.75 | support : 0.42 ),
[Gene59_UP] -> [Gene34_Down] ( confidence : 0.5526315789473685 | support : 0.42 ),
[Gene13_Down] -> [Gene2_Down] ( confidence : 0.6911764705882353 | support : 0.47 ),
[Gene2_Down] -> [Gene13_Down] ( confidence : 0.7121212121212122 | support : 0.47 ),
[Gene96_Down] -> [Gene77_UP] ( confidence : 0.5633802816901409 | support : 0.4 ),
[Gene77_UP] -> [Gene96_Down] ( confidence : 0.6896551724137931 | support : 0.4 ),
[Gene28_Down] -> [Gene67_UP] ( confidence : 0.6338028169014085 | support : 0.45 ),
[Gene67_UP] -> [Gene28_Down] ( confidence : 0.7258064516129032 | support : 0.45 ),
[Gene11_Down] -> [Gene91_UP] ( confidence : 0.7192982456140351 | support : 0.41 ),
[Gene91_UP] -> [Gene11_Down] ( confidence : 0.6307692307692307 | support : 0.41 ),
[Gene12_UP] -> [Gene38_Down] ( confidence : 0.7592592592592593 | support : 0.41 ),
[Gene38_Down] -> [Gene12_UP] ( confidence : 0.5616438356164384 | support : 0.41 ),
[Gene2_Down] -> [Gene38_Down] ( confidence : 0.7575757575757576 | support : 0.5 ),
[Gene38_Down] -> [Gene2_Down] ( confidence : 0.684931506849315 | support : 0.5 ),
[Gene38_Down] -> [Gene89_UP] ( confidence : 0.6164383561643836 | support : 0.45 ),
[Gene89_UP] -> [Gene38_Down] ( confidence : 0.7627118644067796 | support : 0.45 ),
[Gene41_Down] -> [Gene67_UP] ( confidence : 0.640625 | support : 0.41 ),
[Gene67_UP] -> [Gene41_Down] ( confidence : 0.6612903225806451 | support : 0.41 ),
[Gene16_Down] -> [Gene69_Down] ( confidence : 0.6896551724137931 | support : 0.4 ),
[Gene69_Down] -> [Gene16_Down] ( confidence : 0.6451612903225806 | support : 0.4 ),
[Gene58_Down] -> [Gene32_Down] ( confidence : 0.765625 | support : 0.49 ),
[Gene32_Down] -> [Gene58_Down] ( confidence : 0.7205882352941176 | support : 0.49 ),
[Gene52_Down] -> [Gene38_Down] ( confidence : 0.8461538461538461 | support : 0.55 ),
[Gene38_Down] -> [Gene52_Down] ( confidence : 0.7534246575342466 | support : 0.55 ),
[Gene70_Down] -> [Gene41_Down] ( confidence : 0.6363636363636364 | support : 0.42 ),
[Gene41_Down] -> [Gene70_Down] ( confidence : 0.65625 | support : 0.42 ),
[Gene28_Down] -> [Gene12_UP] ( confidence : 0.5915492957746479 | support : 0.42 ),
[Gene12_UP] -> [Gene28_Down] ( confidence : 0.7777777777777778 | support : 0.42 ),
[Gene21_UP] -> [Gene68_Down] ( confidence : 0.6451612903225806 | support : 0.4 ),
[Gene68_Down] -> [Gene21_UP] ( confidence : 0.6557377049180327 | support : 0.4 ),
[Gene76_Down] -> [Gene80_Down] ( confidence : 0.6612903225806451 | support : 0.41 ),
[Gene80_Down] -> [Gene76_Down] ( confidence : 0.640625 | support : 0.41 ),
[Gene29_Down] -> [Gene38_Down] ( confidence : 0.7884615384615384 | support : 0.41 ),
[Gene38_Down] -> [Gene29_Down] ( confidence : 0.5616438356164384 | support : 0.41 ),
[Gene41_Down] -> [Gene91_UP] ( confidence : 0.65625 | support : 0.42 ),
[Gene91_UP] -> [Gene41_Down] ( confidence : 0.6461538461538462 | support : 0.42 ),
[Gene38_Down] -> [Gene32_Down] ( confidence : 0.726027397260274 | support : 0.53 ),
[Gene32_Down] -> [Gene38_Down] ( confidence : 0.7794117647058824 | support : 0.53 ),
[Gene16_Down] -> [Gene47_UP] ( confidence : 0.7068965517241379 | support : 0.41 ),
[Gene47_UP] -> [Gene16_Down] ( confidence : 0.6212121212121212 | support : 0.41 ),
[Gene52_Down] -> [Gene1_UP] ( confidence : 0.7076923076923077 | support : 0.46 ),
[Gene1_UP] -> [Gene52_Down] ( confidence : 0.6666666666666666 | support : 0.46 ),
[Gene9_UP] -> [Gene59_UP] ( confidence : 0.82 | support : 0.41 ),
[Gene59_UP] -> [Gene9_UP] ( confidence : 0.5394736842105263 | support : 0.41 ),
[Gene11_Down] -> [Gene47_UP] ( confidence : 0.7017543859649122 | support : 0.4 ),
[Gene47_UP] -> [Gene11_Down] ( confidence : 0.6060606060606061 | support : 0.4 ),
[Gene96_Down] -> [Gene55_UP] ( confidence : 0.5774647887323944 | support : 0.41 ),
[Gene55_UP] -> [Gene96_Down] ( confidence : 0.7454545454545455 | support : 0.41 ),
[Gene38_Down] -> [Gene67_UP] ( confidence : 0.6986301369863014 | support : 0.51 ),
[Gene67_UP] -> [Gene38_Down] ( confidence : 0.8225806451612904 | support : 0.51 ),
[Gene44_Down] -> [Gene59_UP] ( confidence : 0.8103448275862069 | support : 0.47 ),
[Gene59_UP] -> [Gene44_Down] ( confidence : 0.618421052631579 | support : 0.47 ),
[Gene28_Down] -> [Gene8_UP] ( confidence : 0.5774647887323944 | support : 0.41 ),
[Gene8_UP] -> [Gene28_Down] ( confidence : 0.6212121212121212 | support : 0.41 ),
[Gene1_UP] -> [Gene91_UP] ( confidence : 0.6521739130434783 | support : 0.45 ),
[Gene91_UP] -> [Gene1_UP] ( confidence : 0.6923076923076923 | support : 0.45 ),
[Gene13_Down] -> [Gene95_Down] ( confidence : 0.6323529411764706 | support : 0.43 ),
[Gene95_Down] -> [Gene13_Down] ( confidence : 0.7166666666666667 | support : 0.43 ),
[Gene28_Down] -> [Gene80_Down] ( confidence : 0.6197183098591549 | support : 0.44 ),
[Gene80_Down] -> [Gene28_Down] ( confidence : 0.6875 | support : 0.44 ),
[Gene76_Down] -> [Gene32_Down] ( confidence : 0.6612903225806451 | support : 0.41 ),
[Gene32_Down] -> [Gene76_Down] ( confidence : 0.6029411764705882 | support : 0.41 ),
[Gene70_Down] -> [Gene38_Down] ( confidence : 0.8181818181818182 | support : 0.54 ),
[Gene38_Down] -> [Gene70_Down] ( confidence : 0.7397260273972602 | support : 0.54 ),
[Gene60_UP] -> [Gene47_UP] ( confidence : 0.7407407407407407 | support : 0.4 ),
[Gene47_UP] -> [Gene60_UP] ( confidence : 0.6060606060606061 | support : 0.4 ),
[Gene88_Down] -> [Gene65_Down] ( confidence : 0.5633802816901409 | support : 0.4 ),
[Gene65_Down] -> [Gene88_Down] ( confidence : 0.6557377049180327 | support : 0.4 ),
[Gene58_Down] -> [Gene95_Down] ( confidence : 0.625 | support : 0.4 ),
[Gene95_Down] -> [Gene58_Down] ( confidence : 0.6666666666666666 | support : 0.4 ),
[Gene96_Down] -> [Gene78_UP] ( confidence : 0.6619718309859155 | support : 0.47 ),
[Gene78_UP] -> [Gene96_Down] ( confidence : 0.7966101694915254 | support : 0.47 ),
[Gene96_Down] -> [Gene6_UP] ( confidence : 0.6056338028169014 | support : 0.43 ),
[Gene6_UP] -> [Gene96_Down] ( confidence : 0.6515151515151515 | support : 0.43 ),
[Gene72_UP] -> [Gene24_Down] ( confidence : 0.6216216216216216 | support : 0.46 ),
[Gene24_Down] -> [Gene72_UP] ( confidence : 0.7301587301587301 | support : 0.46 ),
[Gene28_Down] -> [Gene45_UP] ( confidence : 0.5774647887323944 | support : 0.41 ),
[Gene45_UP] -> [Gene28_Down] ( confidence : 0.7068965517241379 | support : 0.41 ),
[Gene13_Down] -> [Gene78_UP] ( confidence : 0.6029411764705882 | support : 0.41 ),
[Gene78_UP] -> [Gene13_Down] ( confidence : 0.6949152542372882 | support : 0.41 ),
[Gene82_Down] -> [Gene59_UP] ( confidence : 0.8382352941176471 | support : 0.57 ),
[Gene59_UP] -> [Gene82_Down] ( confidence : 0.75 | support : 0.57 ),
[Gene96_Down] -> [Gene89_UP] ( confidence : 0.5774647887323944 | support : 0.41 ),
[Gene89_UP] -> [Gene96_Down] ( confidence : 0.6949152542372882 | support : 0.41 ),
[Gene52_Down] -> [Gene41_Down] ( confidence : 0.7230769230769231 | support : 0.47 ),
[Gene41_Down] -> [Gene52_Down] ( confidence : 0.734375 | support : 0.47 ),
[Gene95_Down] -> [Gene96_Down] ( confidence : 0.7 | support : 0.42 ),
[Gene96_Down] -> [Gene95_Down] ( confidence : 0.5915492957746479 | support : 0.42 ),
[Gene58_Down] -> [Gene6_UP] ( confidence : 0.734375 | support : 0.47 ),
[Gene6_UP] -> [Gene58_Down] ( confidence : 0.7121212121212122 | support : 0.47 ),
[Gene87_UP] -> [Gene35_Down] ( confidence : 0.5970149253731343 | support : 0.4 ),
[Gene35_Down] -> [Gene87_UP] ( confidence : 0.7547169811320755 | support : 0.4 ),
[Gene80_Down] -> [Gene41_Down] ( confidence : 0.640625 | support : 0.41 ),
[Gene41_Down] -> [Gene80_Down] ( confidence : 0.640625 | support : 0.41 ),
[Gene13_Down] -> [Gene67_UP] ( confidence : 0.5882352941176471 | support : 0.4 ),
[Gene67_UP] -> [Gene13_Down] ( confidence : 0.6451612903225806 | support : 0.4 ),
[Gene47_UP] -> [Gene59_UP] ( confidence : 0.7121212121212122 | support : 0.47 ),
[Gene59_UP] -> [Gene47_UP] ( confidence : 0.618421052631579 | support : 0.47 ),
[Gene81_UP] -> [Gene59_UP] ( confidence : 0.7068965517241379 | support : 0.41 ),
[Gene59_UP] -> [Gene81_UP] ( confidence : 0.5394736842105263 | support : 0.41 ),
[Gene88_Down] -> [Gene30_Down] ( confidence : 0.5774647887323944 | support : 0.41 ),
[Gene30_Down] -> [Gene88_Down] ( confidence : 0.7321428571428571 | support : 0.41 ),
[Gene80_Down] -> [Gene38_Down] ( confidence : 0.734375 | support : 0.47 ),
[Gene38_Down] -> [Gene80_Down] ( confidence : 0.6438356164383562 | support : 0.47 ),
[Gene28_Down] -> [Gene29_Down] ( confidence : 0.5633802816901409 | support : 0.4 ),
[Gene29_Down] -> [Gene28_Down] ( confidence : 0.7692307692307693 | support : 0.4 ),
[Gene58_Down] -> [Gene2_Down] ( confidence : 0.671875 | support : 0.43 ),
[Gene2_Down] -> [Gene58_Down] ( confidence : 0.6515151515151515 | support : 0.43 ),
[Gene79_Down] -> [Gene59_UP] ( confidence : 0.8461538461538461 | support : 0.44 ),
[Gene59_UP] -> [Gene79_Down] ( confidence : 0.5789473684210527 | support : 0.44 ),
[Gene28_Down] -> [Gene23_UP] ( confidence : 0.5633802816901409 | support : 0.4 ),
[Gene23_UP] -> [Gene28_Down] ( confidence : 0.7407407407407407 | support : 0.4 ),
[Gene23_UP] -> [Gene1_UP] ( confidence : 0.7407407407407407 | support : 0.4 ),
[Gene1_UP] -> [Gene23_UP] ( confidence : 0.5797101449275363 | support : 0.4 ),
[Gene88_Down] -> [Gene5_UP] ( confidence : 0.5774647887323944 | support : 0.41 ),
[Gene5_UP] -> [Gene88_Down] ( confidence : 0.7592592592592593 | support : 0.41 ),
[Gene38_Down] -> [Gene45_UP] ( confidence : 0.589041095890411 | support : 0.43 ),
[Gene45_UP] -> [Gene38_Down] ( confidence : 0.7413793103448276 | support : 0.43 ),
[Gene54_UP] -> [Gene75_UP] ( confidence : 0.6268656716417911 | support : 0.42 ),
[Gene75_UP] -> [Gene54_UP] ( confidence : 0.7368421052631579 | support : 0.42 ),
[Gene88_Down] -> [Gene54_UP] ( confidence : 0.7323943661971831 | support : 0.52 ),
[Gene54_UP] -> [Gene88_Down] ( confidence : 0.7761194029850746 | support : 0.52 ),
[Gene36_UP] -> [Gene59_UP] ( confidence : 0.7868852459016393 | support : 0.48 ),
[Gene59_UP] -> [Gene36_UP] ( confidence : 0.631578947368421 | support : 0.48 ),
[Gene13_Down] -> [Gene32_Down] ( confidence : 0.6470588235294118 | support : 0.44 ),
[Gene32_Down] -> [Gene13_Down] ( confidence : 0.6470588235294118 | support : 0.44 ),
[Gene72_UP] -> [Gene91_UP] ( confidence : 0.6486486486486487 | support : 0.48 ),
[Gene91_UP] -> [Gene72_UP] ( confidence : 0.7384615384615385 | support : 0.48 ),
[Gene72_UP] -> [Gene8_UP] ( confidence : 0.6351351351351351 | support : 0.47 ),
[Gene8_UP] -> [Gene72_UP] ( confidence : 0.7121212121212122 | support : 0.47 ),
[Gene2_Down] -> [Gene96_Down] ( confidence : 0.6818181818181818 | support : 0.45 ),
[Gene96_Down] -> [Gene2_Down] ( confidence : 0.6338028169014085 | support : 0.45 ),
[Gene100_Down] -> [Gene10_Down] ( confidence : 0.7924528301886793 | support : 0.42 ),
[Gene10_Down] -> [Gene100_Down] ( confidence : 0.6 | support : 0.42 ),
[Gene9_Down] -> [Gene38_Down] ( confidence : 0.8 | support : 0.4 ),
[Gene38_Down] -> [Gene9_Down] ( confidence : 0.547945205479452 | support : 0.4 ),
[Gene88_Down] -> [Gene38_Down] ( confidence : 0.704225352112676 | support : 0.5 ),
[Gene38_Down] -> [Gene88_Down] ( confidence : 0.684931506849315 | support : 0.5 ),
[Gene58_Down] -> [Gene68_Down] ( confidence : 0.625 | support : 0.4 ),
[Gene68_Down] -> [Gene58_Down] ( confidence : 0.6557377049180327 | support : 0.4 ),
[Gene70_Down] -> [Gene94_UP] ( confidence : 0.6666666666666666 | support : 0.44 ),
[Gene94_UP] -> [Gene70_Down] ( confidence : 0.7096774193548387 | support : 0.44 ),
[Gene48_UP] -> [Gene59_UP] ( confidence : 0.7543859649122807 | support : 0.43 ),
[Gene59_UP] -> [Gene48_UP] ( confidence : 0.5657894736842105 | support : 0.43 ),
[Gene52_Down] -> [Gene91_UP] ( confidence : 0.676923076923077 | support : 0.44 ),
[Gene91_UP] -> [Gene52_Down] ( confidence : 0.676923076923077 | support : 0.44 ),
[Gene37_UP] -> [Gene28_Down] ( confidence : 0.7678571428571429 | support : 0.43 ),
[Gene28_Down] -> [Gene37_UP] ( confidence : 0.6056338028169014 | support : 0.43 ),
[Gene13_Down] -> [Gene68_Down] ( confidence : 0.6029411764705882 | support : 0.41 ),
[Gene68_Down] -> [Gene13_Down] ( confidence : 0.6721311475409836 | support : 0.41 ),
[Gene28_Down] -> [Gene72_UP] ( confidence : 0.6901408450704225 | support : 0.49 ),
[Gene72_UP] -> [Gene28_Down] ( confidence : 0.6621621621621622 | support : 0.49 ),
[Gene80_Down] -> [Gene2_Down] ( confidence : 0.6875 | support : 0.44 ),
[Gene2_Down] -> [Gene80_Down] ( confidence : 0.6666666666666666 | support : 0.44 ),
[Gene74_Down] -> [Gene72_UP] ( confidence : 0.7547169811320755 | support : 0.4 ),
[Gene72_UP] -> [Gene74_Down] ( confidence : 0.5405405405405406 | support : 0.4 ),
[Gene87_UP] -> [Gene80_Down] ( confidence : 0.6119402985074627 | support : 0.41 ),
[Gene80_Down] -> [Gene87_UP] ( confidence : 0.640625 | support : 0.41 ),
[Gene88_Down] -> [Gene8_UP] ( confidence : 0.7183098591549296 | support : 0.51 ),
[Gene8_UP] -> [Gene88_Down] ( confidence : 0.7727272727272727 | support : 0.51 ),
[Gene24_Down] -> [Gene59_UP] ( confidence : 0.746031746031746 | support : 0.47 ),
[Gene59_UP] -> [Gene24_Down] ( confidence : 0.618421052631579 | support : 0.47 ),
[Gene72_UP] -> [Gene94_UP] ( confidence : 0.6081081081081081 | support : 0.45 ),
[Gene94_UP] -> [Gene72_UP] ( confidence : 0.7258064516129032 | support : 0.45 ),
[Gene3_UP] -> [Gene59_UP] ( confidence : 0.84 | support : 0.42 ),
[Gene59_UP] -> [Gene3_UP] ( confidence : 0.5526315789473685 | support : 0.42 ),
[Gene54_UP] -> [Gene8_UP] ( confidence : 0.7313432835820896 | support : 0.49 ),
[Gene8_UP] -> [Gene54_UP] ( confidence : 0.7424242424242424 | support : 0.49 ),
[Gene76_Down] -> [Gene96_Down] ( confidence : 0.6774193548387096 | support : 0.42 ),
[Gene96_Down] -> [Gene76_Down] ( confidence : 0.5915492957746479 | support : 0.42 ),
[Gene95_Down] -> [Gene32_Down] ( confidence : 0.6833333333333333 | support : 0.41 ),
[Gene32_Down] -> [Gene95_Down] ( confidence : 0.6029411764705882 | support : 0.41 ),
[Gene77_UP] -> [Gene8_UP] ( confidence : 0.7068965517241379 | support : 0.41 ),
[Gene8_UP] -> [Gene77_UP] ( confidence : 0.6212121212121212 | support : 0.41 ),
[Gene69_Down] -> [Gene59_UP] ( confidence : 0.7419354838709677 | support : 0.46 ),
[Gene59_UP] -> [Gene69_Down] ( confidence : 0.6052631578947368 | support : 0.46 ),
[Gene80_Down] -> [Gene6_UP] ( confidence : 0.625 | support : 0.4 ),
[Gene6_UP] -> [Gene80_Down] ( confidence : 0.6060606060606061 | support : 0.4 ),
[Gene26_UP] -> [Gene47_UP] ( confidence : 0.7692307692307693 | support : 0.4 ),
[Gene47_UP] -> [Gene26_UP] ( confidence : 0.6060606060606061 | support : 0.4 ),
[Gene13_Down] -> [Gene6_UP] ( confidence : 0.7352941176470589 | support : 0.5 ),
[Gene6_UP] -> [Gene13_Down] ( confidence : 0.7575757575757576 | support : 0.5 ),
[Gene68_Down] -> [Gene91_UP] ( confidence : 0.7049180327868853 | support : 0.43 ),
[Gene91_UP] -> [Gene68_Down] ( confidence : 0.6615384615384615 | support : 0.43 ),
[Gene87_UP] -> [Gene96_Down] ( confidence : 0.6865671641791045 | support : 0.46 ),
[Gene96_Down] -> [Gene87_UP] ( confidence : 0.647887323943662 | support : 0.46 ),
[Gene10_Down] -> [Gene54_UP] ( confidence : 0.6571428571428571 | support : 0.46 ),
[Gene54_UP] -> [Gene10_Down] ( confidence : 0.6865671641791045 | support : 0.46 ),
[Gene2_Down] -> [Gene67_UP] ( confidence : 0.6515151515151515 | support : 0.43 ),
[Gene67_UP] -> [Gene2_Down] ( confidence : 0.6935483870967742 | support : 0.43 ),
[Gene38_Down] -> [Gene54_UP] ( confidence : 0.6301369863013698 | support : 0.46 ),
[Gene54_UP] -> [Gene38_Down] ( confidence : 0.6865671641791045 | support : 0.46 ),
[Gene82_Down] -> [Gene95_Down] ( confidence : 0.6323529411764706 | support : 0.43 ),
[Gene95_Down] -> [Gene82_Down] ( confidence : 0.7166666666666667 | support : 0.43 ),
[Gene38_Down] -> [Gene8_UP] ( confidence : 0.6164383561643836 | support : 0.45 ),
[Gene8_UP] -> [Gene38_Down] ( confidence : 0.6818181818181818 | support : 0.45 ),
[Gene88_Down] -> [Gene66_UP] ( confidence : 0.5915492957746479 | support : 0.42 ),
[Gene66_UP] -> [Gene88_Down] ( confidence : 0.711864406779661 | support : 0.42 ),
[Gene28_Down] -> [Gene24_Down] ( confidence : 0.6056338028169014 | support : 0.43 ),
[Gene24_Down] -> [Gene28_Down] ( confidence : 0.6825396825396826 | support : 0.43 ),
[Gene1_UP] -> [Gene65_Down] ( confidence : 0.6956521739130435 | support : 0.48 ),
[Gene65_Down] -> [Gene1_UP] ( confidence : 0.7868852459016393 | support : 0.48 ),
[Gene1_UP] -> [Gene84_UP] ( confidence : 0.6231884057971014 | support : 0.43 ),
[Gene84_UP] -> [Gene1_UP] ( confidence : 0.7962962962962963 | support : 0.43 ),
[Gene86_Down] -> [Gene59_UP] ( confidence : 0.7777777777777778 | support : 0.42 ),
[Gene59_UP] -> [Gene86_Down] ( confidence : 0.5526315789473685 | support : 0.42 ),
[Gene41_Down] -> [Gene24_Down] ( confidence : 0.671875 | support : 0.43 ),
[Gene24_Down] -> [Gene41_Down] ( confidence : 0.6825396825396826 | support : 0.43 ),
[Gene52_Down] -> [Gene13_Down] ( confidence : 0.676923076923077 | support : 0.44 ),
[Gene13_Down] -> [Gene52_Down] ( confidence : 0.6470588235294118 | support : 0.44 ),
[Gene16_Down] -> [Gene82_Down] ( confidence : 0.7413793103448276 | support : 0.43 ),
[Gene82_Down] -> [Gene16_Down] ( confidence : 0.6323529411764706 | support : 0.43 ),
[Gene88_Down] -> [Gene10_Down] ( confidence : 0.7323943661971831 | support : 0.52 ),
[Gene10_Down] -> [Gene88_Down] ( confidence : 0.7428571428571429 | support : 0.52 ),
[Gene28_Down] -> [Gene70_Down] ( confidence : 0.676056338028169 | support : 0.48 ),
[Gene70_Down] -> [Gene28_Down] ( confidence : 0.7272727272727273 | support : 0.48 ),
[Gene28_Down] -> [Gene19_Down] ( confidence : 0.6056338028169014 | support : 0.43 ),
[Gene19_Down] -> [Gene28_Down] ( confidence : 0.8113207547169812 | support : 0.43 ),
[Gene82_Down] -> [Gene94_UP] ( confidence : 0.5882352941176471 | support : 0.4 ),
[Gene94_UP] -> [Gene82_Down] ( confidence : 0.6451612903225806 | support : 0.4 ),
[Gene21_UP] -> [Gene2_Down] ( confidence : 0.6774193548387096 | support : 0.42 ),
[Gene2_Down] -> [Gene21_UP] ( confidence : 0.6363636363636364 | support : 0.42 ),
[Gene28_Down] -> [Gene65_Down] ( confidence : 0.6056338028169014 | support : 0.43 ),
[Gene65_Down] -> [Gene28_Down] ( confidence : 0.7049180327868853 | support : 0.43 ),
[Gene69_Down] -> [Gene24_Down] ( confidence : 0.7096774193548387 | support : 0.44 ),
[Gene24_Down] -> [Gene69_Down] ( confidence : 0.6984126984126984 | support : 0.44 ),
[Gene70_Down] -> [Gene47_UP] ( confidence : 0.7272727272727273 | support : 0.48 ),
[Gene47_UP] -> [Gene70_Down] ( confidence : 0.7272727272727273 | support : 0.48 ),
[Gene88_Down] -> [Gene90_UP] ( confidence : 0.5633802816901409 | support : 0.4 ),
[Gene90_UP] -> [Gene88_Down] ( confidence : 0.7692307692307693 | support : 0.4 ),
[Gene52_Down] -> [Gene67_UP] ( confidence : 0.676923076923077 | support : 0.44 ),
[Gene67_UP] -> [Gene52_Down] ( confidence : 0.7096774193548387 | support : 0.44 ),
[Gene52_Down] -> [Gene21_UP] ( confidence : 0.6307692307692307 | support : 0.41 ),
[Gene21_UP] -> [Gene52_Down] ( confidence : 0.6612903225806451 | support : 0.41 ),
[Gene72_UP] -> [Gene59_UP] ( confidence : 0.8378378378378378 | support : 0.62 ),
[Gene59_UP] -> [Gene72_UP] ( confidence : 0.8157894736842105 | support : 0.62 ),
[Gene54_UP] -> [Gene77_UP] ( confidence : 0.5970149253731343 | support : 0.4 ),
[Gene77_UP] -> [Gene54_UP] ( confidence : 0.6896551724137931 | support : 0.4 ),
[Gene47_UP] -> [Gene65_Down] ( confidence : 0.6515151515151515 | support : 0.43 ),
[Gene65_Down] -> [Gene47_UP] ( confidence : 0.7049180327868853 | support : 0.43 ),
[Gene1_UP] -> [Gene32_Down] ( confidence : 0.6956521739130435 | support : 0.48 ),
[Gene32_Down] -> [Gene1_UP] ( confidence : 0.7058823529411765 | support : 0.48 ),
[Gene76_Down] -> [Gene8_UP] ( confidence : 0.6451612903225806 | support : 0.4 ),
[Gene8_UP] -> [Gene76_Down] ( confidence : 0.6060606060606061 | support : 0.4 ),
[Gene86_Down] -> [Gene72_UP] ( confidence : 0.7592592592592593 | support : 0.41 ),
[Gene72_UP] -> [Gene86_Down] ( confidence : 0.5540540540540541 | support : 0.41 ),
[Gene41_Down] -> [Gene72_UP] ( confidence : 0.671875 | support : 0.43 ),
[Gene72_UP] -> [Gene41_Down] ( confidence : 0.581081081081081 | support : 0.43 ),
[Gene41_Down] -> [Gene47_UP] ( confidence : 0.71875 | support : 0.46 ),
[Gene47_UP] -> [Gene41_Down] ( confidence : 0.696969696969697 | support : 0.46 ),
[Gene2_Down] -> [Gene89_UP] ( confidence : 0.6212121212121212 | support : 0.41 ),
[Gene89_UP] -> [Gene2_Down] ( confidence : 0.6949152542372882 | support : 0.41 ),
[Gene82_Down] -> [Gene36_UP] ( confidence : 0.6470588235294118 | support : 0.44 ),
[Gene36_UP] -> [Gene82_Down] ( confidence : 0.7213114754098361 | support : 0.44 ),
[Gene25_UP] -> [Gene72_UP] ( confidence : 0.7192982456140351 | support : 0.41 ),
[Gene72_UP] -> [Gene25_UP] ( confidence : 0.5540540540540541 | support : 0.41 ),
[Gene47_UP] -> [Gene24_Down] ( confidence : 0.6212121212121212 | support : 0.41 ),
[Gene24_Down] -> [Gene47_UP] ( confidence : 0.6507936507936508 | support : 0.41 ),
[Gene45_UP] -> [Gene6_UP] ( confidence : 0.7413793103448276 | support : 0.43 ),
[Gene6_UP] -> [Gene45_UP] ( confidence : 0.6515151515151515 | support : 0.43 ),
[Gene87_UP] -> [Gene91_UP] ( confidence : 0.6417910447761194 | support : 0.43 ),
[Gene91_UP] -> [Gene87_UP] ( confidence : 0.6615384615384615 | support : 0.43 ),
[Gene70_Down] -> [Gene69_Down] ( confidence : 0.6060606060606061 | support : 0.4 ),
[Gene69_Down] -> [Gene70_Down] ( confidence : 0.6451612903225806 | support : 0.4 ),
[Gene99_UP] -> [Gene38_Down] ( confidence : 0.8035714285714286 | support : 0.45 ),
[Gene38_Down] -> [Gene99_UP] ( confidence : 0.6164383561643836 | support : 0.45 ),
[Gene87_UP] -> [Gene58_Down] ( confidence : 0.6716417910447762 | support : 0.45 ),
[Gene58_Down] -> [Gene87_UP] ( confidence : 0.703125 | support : 0.45 ),
[Gene59_UP] -> [Gene65_Down] ( confidence : 0.5921052631578947 | support : 0.45 ),
